StartDate,EndDate,IPAddress,Duration (in seconds),RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,id,t1g1Comp,stag,timer1_Page Submit,timer1_Click Count,t1Dnorm1,t1Snorm1,t1g2Comp2,transferredpgg,timer2 _Page Submit,timer2 _Click Count,t1DNorm2_3,t1SNorm2_1,t1g3Comp,sentdictator,timer3 _Page Submit,timer3 _Click Count,t1DNorm3_1,t1SNorm3_1,trust comp 1 ,trust comp 2 ,action4rolea ,action4roleb ,timer4 _Page Submit,timer4 _Click Count,dnormtrustrolea ,dnormtrustroleb,trustsn ,Lotteries,heart,falkpatience _1,waterpipebechtel ,politics_1,about,kinship,combat,UCLA8scale _1,UCLA8scale _2,UCLA8scale _3,UCLA8scale _4,UCLA8scale _5,UCLA8scale _6,UCLA8scale _7,UCLA8scale _8,bigfiveshort _1,bigfiveshort _2,bigfiveshort _3,bigfiveshort _4,bigfiveshort _5,bigfiveshort _6,bigfiveshort _7,bigfiveshort _8,bigfiveshort _9,bigfiveshort _10,locus of control _1,locus of control _2,locus of control _3,locus of control _4,locus of control _5,locus of control _6,locus of control _7,locus of control _8,locus of control _9,locus of control _10,locus of control _11,locus of control _12,locus of control _13,locus of control _14,locus of control _15,locus of control _16,locus of control _17,locus of control _18,locus of control _19,locus of control _20,idx,Reviewed at,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,service,vet,session,Submission id
6/22/24 9:01,6/22/24 9:21,84.115.211.214,1190,6/22/24 9:21,R_8AWPo1HEkQEbRFZ,48.2155,16.3075,DE,660d69eaaff93e3b66a37717,50 tokens,Blue,3.782,1,Blue,Blue,125 Tokens,100,3.924,1,50,100,80 tokens,45,9.208,1,20,50,5 tokens,15 tokens,Pass,Hold,15.281,11,Pass,Hold,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,8,"grenn
",75,"Ich glaube mit dieser Studie soll ermittelt werden, wie sehr Leute dazu bereit sind anderen Menschen zu vertrauen, um selbst einen Gewinn dadurch zu erzielen. Außerdem wird auch versucht herauszufinden, wie sehr Leute das Vertrauen anderer Menschen zu eigenen Gunsten missbrauchen würden.","Es kommt darauf an wie risikobereit man selbst ist. Wenn man ein hohes Risiko eingehen will und anderen Menschen vertraut würde ich empfehlen damit zu rechnen, dass der andere Mitspieler dir auch in den Interaktionen Token zurückgibt. Will man kein Risiko eingehen, würde ich nicht daraufsetzen, dass andere Spieler dir entgegenkommen und eher auf Nummer sicher spielen.",,rarely,never,sometimes,rarely,rarely,sometimes,rarely,never,strongly agree,strongly agree,strongly agree,agree,strongly agree,neither agree or disagree,neither agree or disagree,agree,strongly agree,neither agree or disagree,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,660d69eaaff93e3b66a37717,2024-06-22T14:30:13.066000Z,C1BEKK3F,54,21,Male,White,Austria,Austria,Austria,German,Yes,Part-Time,none,no,nv2,6676d92dc9c68737ae7325f2
6/22/24 8:57,6/22/24 9:17,94.64.111.213,1153,6/22/24 9:17,R_2dSRI6Wag0WSPMW,38.2475,21.7311,EN,660ecf07d3c7076637691cee,50 tokens,Blue,6.192,1,Blue,Blue,125 Tokens,51,20.435,2,0,100,80 tokens,40,7.209,1,0,50,5 tokens,15 tokens,Pass,Pass,9.265,2,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,7.21,"grenn
",87,"the concepts in the study reminded me of the robbers dilema.also its desinged to see how people think about everyday deicisions considering if they are benefitial for the future or other people,or if they want somthing secure at this moment",kinship describes the bond between people that are close.also in can describe how people react towards fellow humans,,rarely,never,often,rarely,sometimes,often,never,rarely,neither agree or disagree,agree,agree,strongly disagree,agree,agree,agree,agree,strongly agree,neither agree or disagree,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,660ecf07d3c7076637691cee,2024-06-22T14:30:05.954000Z,C1BEKK3F,10,25,Male,Mixed,Greece,Greece,Greece,Greek,Yes,Unemployed (and job seeking),none,no,nv2,6676d853c0593472cb77066c
6/22/24 8:30,6/22/24 8:38,86.33.93.227,485,6/22/24 8:38,R_8NX413D9YAdkqLg,45.8293,15.9793,EN,660f1bedf17d0d7513583d73,0 tokens,Blue,4.836,1,Blue,none,50 Tokens,50,6.798,4,50,50,80 tokens,45,6.264,2,60,50,5 tokens,15 tokens,Hold,Pass,4.728,4,Pass,Hold,Keep,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",1,5,"grenn
",50,I really dont know how to explain this on this way,I really dont know how to explain meaining of ‘’kinship’’ word..,,rarely,rarely,sometimes,rarely,sometimes,often,rarely,rarely,neither agree or disagree,agree,neither agree or disagree,agree,disagree,neither agree or disagree,disagree,neither agree or disagree,neither agree or disagree,disagree,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,660f1bedf17d0d7513583d73,2024-06-22T14:08:26.467000Z,C1BEKK3F,3,30,Male,White,Croatia,Croatia,Croatia,Croatian,No,Full-Time,none,no,nv1,6676d1f341bdbcb0b05b14d0
6/22/24 9:26,6/22/24 9:33,73.7.12.162,381,6/22/24 9:33,R_5k1VWYZpLPScmqa,33.8229,-84.3535,EN,661562e4e67b59f945430148,50 tokens,Blue,4.12,1,Blue,Blue,125 Tokens,50,5.254,1,50,50,80 tokens,50,7.622,4,50,51,15 tokens,15 tokens,Hold,Hold,5.294,2,Pass,Pass,neither,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",0,5.7,"grenn
",42,These interactions reminded me of the last time I was playing Poker with my friends. I ended up losing money that night.,Kinship is a type of friendship from what I understand. Kinship is in-between friendship and being related to somebody. ,,rarely,sometimes,often,never,rarely,often,rarely,sometimes,neither agree or disagree,disagree,agree,agree,agree,neither agree or disagree,agree,agree,agree,neither agree or disagree,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,661562e4e67b59f945430148,2024-06-22T15:43:42.100000Z,C1BEKK3F,0,25,Male,White,United States,United States,United States,English,Yes,Part-Time,none,no,nv3,6676df1a9c65930f189a1c5c
6/22/24 8:59,6/22/24 9:23,31.152.213.209,1457,6/22/24 9:23,R_2PzMhMns0uqjq1A,40.6439,22.9358,EN,66163660d114748143536271,50 tokens,Yellow,7.385,1,Yellow,none,125 Tokens,50,17.381,1,50,100,80 tokens,0,23.063,1,0,50,5 tokens,15 tokens,Pass,Pass,16.568,4,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,10,"grenn
",80,"In my daily life, this study reminds me of investing, both monetary and emotionally. It's harder to invest rather than take the instant gratification, but in the long term it's much more beneficial. I think this study is trying to capture this concept, showing how our society could benefit if we invest in our future rather than only care about the short-term.","For me, kinship is the special relationship between family members. Basically, people treat their kin differently than other people.",,sometimes,sometimes,often,sometimes,sometimes,rarely,sometimes,rarely,agree,agree,agree,strongly disagree,strongly agree,agree,agree,agree,strongly agree,disagree,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,66163660d114748143536271,2024-06-22T14:30:07.720000Z,C1BEKK3F,19,27,Male,White,Greece,Greece,Greece,Greek,No,Unemployed (and job seeking),none,no,nv2,6676d897509deeff36d188be
6/22/24 9:02,6/22/24 9:19,146.255.181.65,984,6/22/24 9:19,R_8M51Db7VQMMEbCw,59.4381,24.7369,EN,66168e0c85ee55a0a02951a7,50 tokens,Yellow,6.479,1,Yellow,Yellow,125 Tokens,50,8.234,1,50,50,80 tokens,34,10.047,1,50,50,0 tokens,15 tokens,Pass,Pass,11.763,2,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",0,10,"grenn
",24,"I am very confused with this study to be honest. I have no idea, maybe something how on the paper people choose differently that in real life events... ?",Family members relationship between each other for example father to son.  Based on blood or marriage.,,sometimes,rarely,sometimes,often,often,sometimes,sometimes,sometimes,strongly agree,agree,agree,agree,strongly agree,disagree,strongly agree,neither agree or disagree,strongly agree,neither agree or disagree,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,66168e0c85ee55a0a02951a7,2024-06-22T14:30:14.686000Z,C1IC3SMV,36,35,Female,White,Estonia,Estonia,Estonia,Estonian,No,Full-Time,none,no,nv2,6676d9737bdf7fac910f6a88
6/22/24 8:24,6/22/24 8:29,97.129.190.200,289,6/22/24 8:29,R_3ha3YQamEgs1xhA,35.2316,-80.8428,EN,662fafd8b3fb6478541075d5,50 tokens,Yellow,7.227,2,Blue,Blue,50 Tokens,18,5.112,5,10,100,80 tokens,20,6.835,1,21,30,15 tokens,5 tokens,Hold,Pass,14.563,5,Hold,Pass,neither,"Gamble 4: Event A, Payoff: 34 tokens; Event B, Payoff: - 2 tokens",0,8.98,"grenn
",51,This study is seeing how much risk people choose to take in their lives ,Kinships means family and blood is thicker than water and you’re supposed to respect that ,,sometimes,often,often,often,often,sometimes,often,often,agree,neither agree or disagree,agree,agree,agree,strongly agree,strongly agree,neither agree or disagree,neither agree or disagree,neither agree or disagree,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,662fafd8b3fb6478541075d5,2024-06-22T14:08:16.030000Z,C1BEKK3F,12,20,Female,Asian,United States,United States,United States,English,Yes,Part-Time,none,no,nv1,6676d08b2d210377816e30b3
6/22/24 8:59,6/22/24 9:21,106.221.242.193,1294,6/22/24 9:21,R_4pYwtylSO0ULyTI,25.5908,85.1348,EN,663215175058b811c2fe5abf,50 tokens,Yellow,4.801,1,Blue,Yellow,125 Tokens,42,12.681,3,50,50,80 tokens,10,8.536,2,20,50,0 tokens,15 tokens,Pass,Pass,19.987,2,Pass,Pass,Keep,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,5.04,"orange
",61,"It reminds me Social contribution, support and helpful nature to each other in the society. ","Kinship gives idea of kindness, support, helpfulness",,sometimes,never,sometimes,rarely,sometimes,sometimes,rarely,often,agree,agree,agree,disagree,strongly agree,neither agree or disagree,disagree,disagree,disagree,neither agree or disagree,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,663215175058b811c2fe5abf,2024-06-22T14:30:08.540000Z,C1BEKK3F,8,41,Male,Asian,India,India,India,Hindi,No,Part-Time,none,no,nv2,6676d8ae68383b09b0bfe074
6/22/24 8:32,6/22/24 8:48,41.13.64.176,971,6/22/24 8:48,R_8KTtlPMFCFbKxot,-25.7599,28.2604,EN,66339072a1161255f8e40f33,50 tokens,Yellow,7.587,1,Yellow,Yellow,100 Tokens,20,14.286,5,50,92,80 tokens,50,23.494,10,100,100,15 tokens,15 tokens,Pass,Pass,13.099,5,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,10,"grenn
",100,"This study reminds me when i was still an tool die and mould apprenticeship student , whereby i used to deal with more calculations on my daily bases and solving equations and solution for me to finish my daily or weekly task to be a qualified engineer ",Kinship mean to be able to work with others or team in your daily tasks at work or at any premises were something must be done or discussed to reach a solution ,,never,never,often,never,never,never,rarely,never,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,disagree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,66339072a1161255f8e40f33,2024-06-22T14:08:29.773000Z,C1BEKK3F,19,34,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time,none,no,nv1,6676d244d50a6eecf49ce967
6/22/24 9:51,6/22/24 10:03,172.56.150.180,736,6/22/24 10:03,R_7wPe8RaM4z9QHuh,43.6339,-116.2942,EN,66339d43a8ec6478777569a5,50 tokens,Yellow,9.825,1,Yellow,none,50 Tokens,25,9.335,1,50,100,80 tokens,5,6.804,1,50,50,5 tokens,15 tokens,Pass,Pass,6.848,2,Pass,Hold,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",0,7,"grenn
",32,I think this study is trying to capture a person’s balance between personal gain and moral responsibility. It reminds me of how the top 10% of corporate earners makes more than the lower 90%.,"Kinship is the idea of being familial. People who are connected, either by blood or fondness and are strongly compelled to care for one another are considered to be kin.",,sometimes,sometimes,rarely,sometimes,sometimes,sometimes,sometimes,rarely,agree,neither agree or disagree,strongly agree,strongly agree,agree,disagree,disagree,disagree,disagree,disagree,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,66339d43a8ec6478777569a5,2024-06-22T15:43:51.703000Z,C1BEKK3F,56,38,Female,Black,United States,United States,United States,English,Yes,Part-Time,none,no,nv3,6676e4c6dd2135e1ccfa7103
6/22/24 8:59,6/22/24 9:19,148.252.133.84,1237,6/22/24 9:19,R_2tFCp4oabZLkxQ5,51.4964,-0.1224,EN,6633fb897b7066a60baa1cb8,50 tokens,Yellow,4.92,1,Yellow,Yellow,50 Tokens,0,7.669,1,50,50,80 tokens,50,7.557,1,50,50,5 tokens,15 tokens,Hold,Hold,10.79,2,Hold,Hold,Keep,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,10,"grenn
",29,How i determine what happens if i choose something now or delay,"someone who is family and share a common history and bondKinship iIt encompasses the ties and connections that bind relatives together. Different ethnic groups have varying systems of kinship. Additionally, kinship can also describe a feeling of closeness or similarity to other people or things",,sometimes,rarely,rarely,sometimes,sometimes,sometimes,sometimes,sometimes,agree,agree,agree,disagree,agree,disagree,agree,agree,agree,agree,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6633fb897b7066a60baa1cb8,2024-06-22T14:30:07.914000Z,C1BEKK3F,12,44,Male,White,New Zealand,United Kingdom,United Kingdom,English,No,Full-Time,none,no,nv2,6676d89a0a062036fb3844d8
6/22/24 9:31,6/22/24 9:38,76.124.251.180,389,6/22/24 9:38,R_5ojdLqynjfOcUo9,40.1792,-75.1506,EN,6637c469b324bb1ea4d22cec,50 tokens,Yellow,2.074,1,Yellow,Yellow,50 Tokens,40,8.502,2,50,51,80 tokens,50,6.118,4,5,50,0 tokens,0 tokens,Pass,Pass,8.145,4,Hold,Hold,Keep,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",0,3.82,"orange
",33,I honestly have no idea what this study is trying to capture. It has nothing to do with my daily life.,All it means is the relationships you make online and how they affect your day to day life.,,rarely,rarely,sometimes,sometimes,rarely,rarely,rarely,rarely,neither agree or disagree,neither agree or disagree,neither agree or disagree,neither agree or disagree,neither agree or disagree,neither agree or disagree,neither agree or disagree,neither agree or disagree,neither agree or disagree,neither agree or disagree,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,6637c469b324bb1ea4d22cec,2024-06-22T15:43:44.003000Z,C1IC3SMV,115,23,Female,White,United States,United States,United States,English,No,Part-Time,none,no,nv3,6676e03dd50a6eecf49cec16
6/22/24 9:28,6/22/24 10:10,174.212.101.204,2485,6/22/24 10:10,R_7IG9WRYcqBsITri,36.1671,-86.7861,EN,663a5aead5b0c651f50ccdcc,50 tokens,Blue,10.831,1,Blue,Yellow,100 Tokens,39,14.883,1,50,30,80 tokens,30,14.009,3,41,30,0 tokens,15 tokens,Pass,Pass,20.814,2,Hold,Pass,Keep,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,10,"orange
",50,"These interactions remind me of everyday conversations where understanding and responding appropriately are crucial. The study likely aims to capture how well individuals can navigate and interpret various types of communication cues, similar to real-life social interactions.","To me, kinship signifies a deep bond and connection rooted in shared ancestry, familial relationships, or a strong sense of belonging and support among individuals. It encompasses both biological and chosen family ties, fostering mutual care, understanding, and solidarity.",,rarely,sometimes,often,rarely,sometimes,often,often,sometimes,agree,agree,agree,agree,agree,agree,disagree,neither agree or disagree,neither agree or disagree,disagree,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,663a5aead5b0c651f50ccdcc,2024-06-22T15:43:43.074000Z,C1IC3SMV,22,30,Male,Black,Nigeria,United States,United States,English,No,Unemployed (and job seeking),none,no,nv3,6676df79012a08a9861bfe62
6/22/24 8:34,6/22/24 9:03,92.31.105.5,1694,6/22/24 9:03,R_2ilmYFABZSPoBrp,53.7981,-1.7623,EN,663b92fc260ecd0e4efc87a0,50 tokens,Blue,22.65,1,Blue,Blue,125 Tokens,50,22.02,1,72,51,80 tokens,40,30.523,2,45,45,0 tokens,15 tokens,Hold,Hold,17.2,2,Hold,Pass,neither,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,6.53,"grenn
",50,"i believe the study life, choices over financial situations and how much you are willing to sacrifice for others, and how much you can gamble on future.","Kinship embodies the deep bonds and connections we share with others, whether through blood ties or chosen relationships. It encompasses a sense of belonging, mutual support, and shared identity that transcends individuality, fostering a profound sense of community and solidarity.",,never,never,sometimes,never,never,sometimes,never,never,strongly agree,strongly agree,strongly agree,strongly agree,neither agree or disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,neither agree or disagree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,663b92fc260ecd0e4efc87a0,2024-06-22T14:08:40.028000Z,C1BEKK3F,12,23,Female,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time,none,no,nv1,6676d2e558d74557e40ee95f
6/22/24 9:18,6/22/24 9:30,73.176.48.60,707,6/22/24 9:30,R_5VVtJyHewoCJNwl,41.5596,-87.835,EN,663b95928be99017c3148ef5,50 tokens,Yellow,7.069,1,Yellow,none,100 Tokens,32,15.717,1,50,50,80 tokens,50,7.201,3,50,50,0 tokens,15 tokens,Pass,Pass,18.903,5,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,5,"orange
",50,I think the study is trying to see how willing people are to give to the common good. The idea of fairness and what is fair when you are with a stranger is also examined. ,"Kinship is the feeling of being connected to others. It can mean family, but sometimes it’s just a group in general. ",,rarely,never,often,never,never,often,never,rarely,neither agree or disagree,agree,strongly agree,neither agree or disagree,agree,agree,disagree,strongly disagree,neither agree or disagree,neither agree or disagree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,663b95928be99017c3148ef5,2024-06-22T15:43:40.086000Z,C1BEKK3F,208,48,Female,White,United States,United States,United States,English,No,Full-Time,none,no,nv3,6676dd382f13a8bc8818a82c
6/22/24 9:07,6/22/24 9:27,104.251.81.55,1253,6/22/24 9:27,R_6ExrwCeBW7U8Z0Z,37.751,-97.822,EN,663be66f40199afb8d7e81da,50 tokens,Yellow,6.079,1,Yellow,Yellow,125 Tokens,60,12.61,1,50,50,80 tokens,23,13.403,1,51,60,0 tokens,5 tokens,Hold,Pass,13.678,2,Pass,Hold,Keep,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,6.1,"orange
",60,"The study was interesting, interactive, understandable and declarative",It refers to the relationship between individuals who are biologically within a family,,rarely,sometimes,rarely,sometimes,rarely,often,sometimes,sometimes,neither agree or disagree,strongly agree,agree,neither agree or disagree,agree,agree,neither agree or disagree,disagree,neither agree or disagree,agree,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,663be66f40199afb8d7e81da,2024-06-22T15:43:37.320000Z,C1IC3SMV,35,38,Female,Black,United States,United States,United States,English,No,Full-Time,none,no,nv3,6676da747bcfcbfba2bfe07f
6/22/24 9:57,6/22/24 10:25,104.251.81.138,1688,6/22/24 10:25,R_52xmFd4xan84Nco,37.751,-97.822,EN,663cb2ea65615f49fa868821,50 tokens,Blue,8.342,1,Blue,Blue,100 Tokens,23,38.366,3,50,50,20 tokens,50,37.465,1,20,50,0 tokens,15 tokens,Pass,Pass,19.608,2,Pass,Hold,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,9.28,"orange
",80,I think this study is trying to figure out how common people think alike and to check the percentage to which people have a common interest in things.,Kinship means a common relationship between individuals biologically related or legally related within a typical family. It also means bonds or connection that arise from these relationship ,,sometimes,often,sometimes,sometimes,sometimes,rarely,sometimes,often,agree,agree,agree,agree,agree,neither agree or disagree,disagree,disagree,neither agree or disagree,agree,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,663cb2ea65615f49fa868821,2024-06-22T15:43:52.752000Z,C1BEKK3F,29,37,Male,Mixed,United States,United States,United States,English,No,Full-Time,none,no,nv3,6676e594ed236591099d4088
6/22/24 9:01,6/22/24 9:18,99.199.143.248,1051,6/22/24 9:18,R_5KkTZVyasEQZbJA,50.0614,-119.2794,EN,663e23e49a1340669711f43a,50 tokens,Yellow,12.7,1,Yellow,Yellow,125 Tokens,0,38.423,1,100,100,80 tokens,50,9.655,3,0,50,5 tokens,15 tokens,Pass,Pass,20.168,2,Hold,Hold,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,9.32,"grenn
",75,This is a morality to see how people react to different scenarios iand if they trust a complete stranger to pick the mutually beneficial option or benefit themselves. It essentially different versions of the prisoner dilemma ,"It is the feeling of togetherness you feel with people who share a commonality. It could be people who live in the same house, neighborhood, city, country etc. it could also be the same family, school, political views, religious beliefs etc",,never,never,often,rarely,rarely,often,rarely,never,disagree,agree,strongly agree,strongly disagree,agree,neither agree or disagree,disagree,neither agree or disagree,strongly agree,disagree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,663e23e49a1340669711f43a,2024-06-22T14:30:12.248000Z,C1BEKK3F,34,24,Female,White,Canada,Canada,Canada,English,No,Full-Time,none,no,nv2,6676d91d3de987b4c0f8456b
6/22/24 8:25,6/22/24 8:34,161.216.164.25,537,6/22/24 8:34,R_1YM8wm0WHyjuj2D,45.437,-75.8473,EN,6640bdf162a847c71db40550,50 tokens,Yellow,6.198,2,Yellow,Yellow,100 Tokens,0,5.894,3,50,50,80 tokens,50,14.575,1,50,50,0 tokens,15 tokens,Pass,Pass,6.01,3,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,10,"grenn
",40,Very interesting scenarios of moral compass type questions,"Family, means belonging to one’s close intimate grouping of individuals ",,rarely,rarely,often,never,never,often,never,never,agree,agree,neither agree or disagree,agree,strongly agree,neither agree or disagree,agree,agree,disagree,neither agree or disagree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6640bdf162a847c71db40550,2024-06-22T14:08:17.223000Z,C1BEKK3F,8,32,Male,Asian,Canada,Canada,Canada,English,No,Full-Time,none,no,nv1,6676d0abeee8713bc1b346ab
6/22/24 10:06,6/22/24 10:13,174.204.139.186,420,6/22/24 10:13,R_6Ehf44jyVAj2mKG,40.7961,-73.9513,EN,6640ca9e7dba6a67dbabb807,50 tokens,Blue,6.095,1,Yellow,Yellow,125 Tokens,50,4.95,1,51,50,80 tokens,40,5.193,3,40,50,5 tokens,15 tokens,Pass,Pass,7.194,4,Pass,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",0,8.06,"grenn
",60,"I think this is trying to see how willing people are to give up something in order to help others. This reminds me of work and how well doing my job helps others, or the recent world crises with vaccines.","Kinship is the act of being all together for a common purpose. This could be or not be family, such as coworkers or friends. It means staying together no matter what.",,rarely,never,often,sometimes,sometimes,often,rarely,sometimes,strongly disagree,agree,agree,neither agree or disagree,agree,strongly agree,neither agree or disagree,disagree,agree,disagree,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6640ca9e7dba6a67dbabb807,2024-06-22T15:43:56.533000Z,C1IC3SMV,94,27,Male,White,United States,United States,United States,English,No,Full-Time,none,no,nv3,6676e87faec30f7f378d055b
6/22/24 8:25,6/22/24 8:53,38.39.202.165,1653,6/22/24 8:53,R_3qD2prdpbnyO1Nf,44.3816,-64.3009,EN,6642e10a3b82048781a2ae0e,50 tokens,Blue,10.572,1,Yellow,Blue,100 Tokens,50,12.686,1,50,50,80 tokens,50,13.601,1,50,50,5 tokens,15 tokens,Pass,Pass,9.9,2,Pass,Hold,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",0,10,"grenn
",40,"These interactions remind me of bartering-like situations from childhood. For example, trading items from one another's lunch boxes, or playing marbles in the school yard.  It also reminds me of certain situations at work where I am able to bargain with my peers about certain things, either to boost morale (just for fun) or with more serious undertones. ","The concept of kinship to me, is having a shared connection or cultural history with another person (friend, coworker, etc.) with whom you share certain interests or cultural behaviours. For example, a pair of oil rig workers my feel a sort of kinship after working together for some time, much like a brother and sister would feel a sense of kinship. ",,never,never,sometimes,rarely,rarely,often,never,sometimes,agree,strongly agree,strongly agree,agree,strongly agree,agree,agree,strongly disagree,disagree,strongly disagree,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6642e10a3b82048781a2ae0e,2024-06-22T14:08:17.790000Z,C1IC3SMV,19,24,Male,White,Canada,Canada,Canada,English,No,Full-Time,none,no,nv1,6676d0afe22f469e52a436e4
